date,temp_max,humidity,rainfall
2020-04-03,34.7,41.0,0.0
2020-04-04,34.3,52.0,0.1
2020-04-05,34.6,52.0,0.0
2020-04-06,35.8,36.0,0.0
2020-04-07,33.5,52.0,0.7
2020-04-08,34.8,56.0,0.0
2020-04-09,34.5,54.0,0.2
2020-04-10,36.0,43.0,0.0
2020-04-11,36.2,37.0,0.0
2020-04-12,37.1,34.0,0.0
2020-04-13,37.7,38.0,0.0
2020-04-14,38.0,37.0,0.0
2020-04-15,38.5,35.0,0.0
2020-04-16,38.3,39.0,0.0
2020-04-17,38.8,37.0,0.0
2020-04-18,37.3,41.0,0.1
2020-04-19,37.2,43.0,0.0
2020-04-20,37.5,48.0,0.0
2020-04-21,35.1,55.0,7.0
2020-04-22,34.2,61.0,0.0
2020-04-23,34.0,62.0,4.0
2020-04-24,34.0,71.0,2.3
2020-04-25,34.1,75.0,3.9
2020-04-26,31.9,72.0,2.0
2020-04-27,31.1,72.0,0.2
2020-04-28,34.5,64.0,6.7
2020-04-29,33.2,59.0,0.5
2020-04-30,35.5,55.0,0.0
2020-05-01,36.8,48.0,0.0
2020-05-02,36.8,49.0,0.3
2020-05-03,38.0,47.0,0.0
2020-05-04,38.0,52.0,0.5
2020-05-05,36.2,57.0,0.4
2020-05-06,36.8,49.0,0.0
2020-05-07,36.5,51.0,0.0
2020-05-08,37.4,57.0,0.0
2020-05-09,37.2,65.0,0.0
2020-05-10,36.3,56.0,0.5
2020-05-11,36.5,46.0,0.0
2020-05-12,37.3,52.0,0.0
2020-05-13,37.5,51.0,0.0
2020-05-14,37.5,50.0,0.0
2020-05-15,38.5,49.0,0.0
2020-05-16,38.2,51.0,0.0
2020-05-17,38.6,49.0,0.0
2020-05-18,38.6,53.0,6.8
2020-05-19,38.5,37.0,0.0
2020-05-20,38.7,33.0,0.0
2020-05-21,38.0,43.0,0.0
2020-05-22,40.7,37.0,0.0
2020-05-23,41.5,29.0,0.0
2020-05-24,42.2,28.0,0.0
2020-05-25,42.9,28.0,0.0
2020-05-26,42.2,31.0,0.0
2020-05-27,42.5,28.0,0.0
2020-05-28,41.9,34.0,0.0
2020-05-29,39.0,54.0,0.0
2020-05-30,38.7,50.0,0.2
2020-05-31,38.0,51.0,0.0
2020-06-01,35.3,59.0,10.3
2020-06-02,36.5,69.0,2.2
2020-06-03,34.1,71.0,0.1
2020-06-04,33.0,76.0,5.1
2020-06-05,30.8,69.0,0.0
2020-06-06,34.2,65.0,0.0
2020-06-07,34.9,67.0,0.3
2020-06-08,34.9,69.0,0.5
2020-06-09,36.9,59.0,0.5
2020-06-10,37.3,55.0,0.6
2020-06-11,35.1,66.0,11.0
2020-06-12,32.5,76.0,13.3
2020-06-13,32.9,84.0,20.5
2020-06-14,31.4,84.0,22.5
2020-06-15,30.2,88.0,34.2
2020-06-16,28.8,93.0,62.0
2020-06-17,29.6,89.0,16.7
2020-06-18,31.0,86.0,19.1
2020-06-19,31.1,85.0,12.1
2020-06-20,29.5,91.0,25.8
2020-06-21,27.4,91.0,35.7
2020-06-22,28.5,91.0,116.7
2020-06-23,29.5,88.0,2.8
2020-06-24,32.0,82.0,1.3
2020-06-25,32.4,82.0,10.2
2020-06-26,29.5,89.0,11.3
2020-06-27,31.2,85.0,4.0
2020-06-28,32.3,83.0,2.5
2020-06-29,32.2,83.0,3.2
2020-06-30,30.1,89.0,7.6
2020-07-01,31.6,86.0,9.4
2020-07-02,32.6,84.0,3.7
2020-07-03,31.2,88.0,11.2
2020-07-04,31.6,87.0,19.7
2020-07-05,28.9,92.0,94.8
2020-07-06,28.6,91.0,17.7
2020-07-07,29.9,89.0,7.7
2020-07-08,31.5,83.0,1.9
2020-07-09,30.6,86.0,7.2
2020-07-10,29.4,90.0,11.7
2020-07-11,28.8,88.0,5.4
2020-07-12,30.5,87.0,4.2
2020-07-13,30.8,87.0,11.2
2020-07-14,29.3,89.0,22.8
2020-07-15,31.0,87.0,15.6
2020-07-16,30.8,86.0,5.6
2020-07-17,31.8,84.0,7.5
2020-07-18,31.2,84.0,11.5
2020-07-19,32.0,83.0,9.6
2020-07-20,29.8,89.0,13.4
2020-07-21,29.3,91.0,17.3
2020-07-22,31.7,87.0,20.2
2020-07-23,28.5,91.0,8.6
2020-07-24,28.0,91.0,2.3
2020-07-25,30.2,86.0,4.5
2020-07-26,32.2,82.0,0.7
